,Date,Score,reviews
137,2018年10月31日,1,突然更新就開不起來 什麼SDK錯誤 搞什麼
138,2018年11月9日,1,閃退嚴重，一直閃退是要怎麼玩？比路邊接吻的情侶還閃
139,2018年12月12日,1,系統bug韓喜珍沒拿到的人只能自認倒楣，已卸載
140,2018年11月23日,3,接見粉絲，可是從一開始找到時間結束都沒辦法在樓里找到相對藝人！！！
141,2018年12月15日,3,起初幾好玩，但級數越高，做的任务就多咗，有點麻烦，製片就開始不及對手了！😒😔
142,2018年12月14日,4,NF3AXV1HPW9U 加領秀送好禮喔
143,2018年10月30日,4,剛開帳號8小時內，到設定-》兌換禮包 輸入：FB0BB0Y79CVU 成功後 再跟我 (我ID:3032010) 簽約！ 最好加好友跟我說一聲，因簽約要同時上線，另外我有更多兌換碼要給你。 另外你每天票房有大賣，我都送你禮包，有機會獲得5星藝人介紹信。 如邀請碼不能成功，請發信息給我...
144,2018年11月6日,3,顯示藝人數量大於腳色數量，卻未告知怎麼解決
145,2018年11月8日,4,新人在設定中輸入推薦碼WHWKYM5K79FV，簽約即送禮物
146,2018年11月29日,1,帳號遺失不知如何索回，提問客服，都會說連線失敗
147,2018年12月6日,4,能夠把app store 和play store的集團id，改善到一樣嗎？
148,2018年11月1日,4,異常更新後，祝賀排行榜的按鈕不見了，無法完成每日任務，請盡快改善
149,2018年10月31日,2,一直顯示SDK初始化異常!
150,2018年10月31日,4,有時原生的片名都指是不合法，無法採用
151,2018年11月1日,3,可以首儲 但是一直沒辦法買秘書
152,2018年11月1日,5,邀請碼 CB38K8CTF90V 一起拿5星的明星八
153,2018年11月8日,5,新人8小時內輸入此號碼，可以一起領禮包哦😍😍H7YUS27X43AV
154,2018年11月11日,5,請問紀錄是否能轉移至另一個手機
155,2018年11月23日,5,MNT2TMPY316W邀請碼歡迎使用與我一起玩遊戲哦
156,2018年11月21日,1,Oppo R11 plus 無法解壓縮檔案 不能玩
157,2018年11月20日,5,HY6C3M2W7A7W快來加好友，有豐富禮物和5星咭片
158,2018年11月23日,5,BS1A5W22X98W新手8小時內輸入 天天拿好禮
159,2018年12月11日,2,每日公會明明前幾名 卻沒拿到明星介紹信
160,2018年12月26日,5,求輸入邀請碼 X29VS65YY3MY 得五星角色
161,2018年12月26日,5,好玩是好玩的 但是 可以 製作電影的時間太久了
162,2018年12月21日,5,HHK6CYT2H85Y 新朋友++ 就缺你一個！
163,2018年12月27日,1,為什麼一直登不進去。到底是發生什麼事情
164,2018年12月22日,5,好玩 雖然小雲評論都是幹話 XD
165,2018年12月22日,5,新手加入輸入邀請碼96Y08XQ7YXYW有禮包唷
166,2018年12月20日,5,這是我的邀請碼(NV075ACU706Y)一起拿獎勵吧～
167,2018年12月21日,5,一直初使化 無法進去遊戲畫面
168,2018年12月15日,5,請加我的邀請碼 ，同我一起玩吧YHMF47HUH1VX
169,2018年12月12日,3,月卡 藝人能換新了嗎？ 連續包2次都同組藝人....很難下手第三次
170,2018年12月10日,3,如果不是一直停止我會給更高分
171,2018年10月31日,1,本來應該給四顆星 但是今天更新後 就顯示sdk初始化異常 重新安裝遊戲也無法登入 現在還要擔心 刪除重新安裝 之前遊戲進度不知是否歸零重新開始 真是煩 萬一重新再來 一點都不想玩 浪費時間金錢
172,2018年12月4日,5,NWWWX2C29KVW 新手輸入拿5星角
173,2018年12月4日,5,希望能夠出新的偶像來當演員
174,2018年11月23日,4,想要海外發行都會不小心點到拍片…然後就無法海外發行了= =
175,2018年11月22日,1,充值買了2000寶石，用1000寶石買5000like，沒給我，騙錢的吧
176,2018年11月24日,5,新手輸入邀請碼，TFKAU6Y79BFW天天拿好獎，人在線
177,2018年11月26日,5,輸入邀請碼讓你更快升級 M9MB60CN29NW
178,2018年11月13日,4,不知道從哪天開始就登不進去了！只停在初始畫面……
179,2018年11月10日,3,有一堆星探卡也不能使用
180,2018年11月14日,1,用戶中心無法進入 客服敷衍了事
181,2018年11月17日,1,獎勵愛給不給 儲值也沒用
182,2018年11月14日,3,成日自動彈番去桌面
183,2018年11月13日,5,邀請碼：MYXYPA8MUPNV 新手快加，一起拍片吧
184,2018年11月10日,5,才玩幾天就顆金了真的非常好玩
185,2018年11月8日,1,Is very bad game because lt is too lag
186,2018年10月29日,1,連登入都不行還要有什麼想法
187,2018年10月31日,4,SDK初始化異常是什麼意思呀〒_〒
188,2018年11月1日,5,我也想上排行榜QQ
189,2018年11月1日,5,YAH1S70W590V 快填入邀請碼 一起玩遊戲吧：)
190,2018年11月5日,5,輸入邀請碼拿好禮 YQ7M9TFVNP7V
191,2018年11月5日,5,歡迎輸入我的邀請碼PKVBH96A6TYS一起遊戲~
192,2018年11月6日,1,為什麼重新創帳號還是不能用邀請碼 打字常常都變***
193,2018年11月2日,5,BA046T5N532V 輸入邀請碼一起來玩吧！
194,2018年10月30日,5,好玩但劇本有點難搜耶ＱＱ
195,2018年10月30日,1,只能用WIFI才能玩的爛遊戲
196,2018年11月4日,5,請問為何我的畫面卡在！正在初始化
197,2018年10月31日,4,請給我登入 我登不進去ㄚ
198,2018年11月1日,1,這次sdk 異常，無法進入遊戲，為什麼沒有補償玩家！！！！覺得感覺很差
199,2018年11月6日,1,會自己重複扣款的遊戲。課金請小心
200,2018年12月26日,4,邀請碼 : 8XXHN328PVMY 我常上線喔
201,2018年12月27日,1,用fb 登入唔到，只有白畫面
202,2018年12月27日,4,fb沒有登入畫面…進不去遊戲QQ
203,2018年12月27日,1,用FB登入進不去，請盡快恢復
204,2018年12月23日,5,非常休閒的遊戲，不會花太多時間，需要動點腦
205,2018年12月22日,2,錢坑，滿滿套路，似乎送很多，其實根本都沒太多用處的遊戲
206,2018年12月18日,5,第一次玩這種類型的遊戲，好玩
207,2018年12月16日,1,玩到一半一直跳出來
208,2018年12月6日,5,如果可以出售不要的演員就更棒了~
209,2018年12月8日,5,"煩加賴好友linus0529,一同輸入邀請碼哦~"
210,2018年12月11日,4,請輸入領袖邀請碼0TXMN38KH94X，一齊拿好禮^^
211,2018年12月12日,1,活動出包處理方式差
212,2018年11月12日,2,超扯的官方。公告說1111登入就有禮包，結果12號都要結束了，完全沒有派發。說12~13號商城半價，也沒有出現特價畫面！所有活動都要儲值，送禮活動卻公告了沒做，把玩家當盤子！
213,2018年12月3日,5,邀新手一起玩，我的邀請碼KH5690XP4P2X
