,Date,Score,reviews
123,2017年10月17日,1,今天11點進行維修，都無法順利登入，直到13點過後才能登入遊戲，卻錯過每日特餐（11~13）的活動......
124,2017年9月26日,5,今日累積十抽，理應能拿到稀有武器，卻送經驗書與額外碎片。 遊戲很好玩，補償後會更回五星
125,2017年9月28日,3,希望可以推出apk版本   沒有信用卡想儲值都沒辦法
126,2017年9月21日,2,跟本就抽不到S級搶
127,2017年10月18日,3,請問一下!遊戲儲值點數除了線上購買之外，還有沒有其它的方式購買儲值點數?
128,2017年11月14日,2,感覺這都沒在經營，有時候按鍵莫名的失靈，版本是不是有兩個，英文版的嗎
129,2017年10月15日,5,進通緝令有中高機率斷線，希望可修正 謝謝
130,2017年9月15日,4,只有能在遊戲裡儲值嗎 沒有平臺嗎
131,2017年10月22日,3,一直閃退，不然就是當機 最後只能關掉重開
132,2017年10月6日,5,好玩 我反應有點慢 會被子彈打到
133,2017年10月11日,5,全部的槍都有了可以在新出一些嗎XD
134,2017年10月2日,2,一直閃退…能不能改善呀！都儲值了還不能開心玩…挺不開心的
135,2017年9月22日,5,顯示免費  結果扣我鑽石  是怎麼回事
136,2017年9月28日,4,請問我儲值了為何不能得到首充獎勵
137,2017年11月18日,5,我玩了這個遊戲之後覺得回到了以前一樣
138,2017年9月29日,1,還是一樣會閃退!
139,2017年10月15日,1,貴遊戲在活動中（限時活動）有一項很大的瑕疵，為什麼玩家明明就花錢儲值，參加活動買s級的槍械，確搞的好像玩家跟玩家在競標，(有一種價高者得的意思）明明就花了5000～6000顆的寶石買東西（還不知道東西是不是物超所質），人也死釘著螢幕看著從第一名掉到第五名一直到時間歸零，想說沒關係反正是買到了，到最後到信箱領發來了（30個）s級的槍械碎片，這意思是說我的名次在歸零的那瞬間被退到很後面嗎？！現在是把玩家當凱子是嗎？！一開始還對這個遊戲滿有信心，現在花錢下去有一種被騙的感覺，現在叫我在上線玩，我都嫌浪費時間浪費電。
140,2017年9月19日,1,需要一大堆不應該給的權限就不玩了
141,2017年11月22日,5,蘋果跟其他手機連線平台不一樣嗎平台
142,2017年9月28日,1,為什麼我都沒有重制重制時間是幾點
143,2017年9月26日,1,要我登入按了馬上閃退不能玩
144,2017年9月22日,5,有時候遊戲會操控失靈，希望能改善
145,2017年9月28日,4,晚上玩一直閃退，才剛進去關卡還沒玩就關掉了
146,2017年9月18日,5,可以的話出點稀有搶支
147,2017年9月22日,4,有時候場面太混亂根本看不到
148,2017年10月28日,2,移動轉盤容易超出控制 無法移動 人物常常錯位
149,2017年9月29日,1,家裡網路youtube都很順 遊戲一直轉圈是怎樣？伺服器有問題？
150,2017年9月27日,2,我儲了3次，都顯示扣款成功  怎麼都沒有遊戲幣?
151,2017年9月20日,5,不是顯示42等有寵物功能?我怎麼都沒看到?
152,2017年10月19日,1,已經三天以上沒重置了，能否盡快解決問題，第九服的，我是vip5的。
153,2017年11月1日,1,積分寶箱的活動 第二名的獎勵不是400塊碎片嗎? 為何得100塊?
154,2017年10月15日,5,希望。體力可以增加 大家一起來 很好玩的遊戲
155,2017年9月17日,5,很懷念的舊遊戲
156,2017年10月4日,3,用臉書登入，以後就不能用遊客登入，強迫用臉書等登入時，程式有問題
157,2017年10月11日,2,突然不會重置那些骰子活動跟資源了
158,2017年9月19日,5,請改善Lag跟不時出現的顯示異常
159,2017年11月21日,3,沒有支援搖桿 這是最大的缺點
160,2017年9月25日,3,ios跟安卓不能一起玩嗎？
161,2017年9月17日,1,登入一直連線異常
162,2017年9月21日,4,請問儲值能用點卡嗎？ 怎麼用呢
163,2017年9月18日,1,騙錢遊戲，千萬別下載 趕快退錢
164,2017年9月24日,1,氪金玩家對非氪金玩家能贏才有鬼
165,2017年9月18日,2,高度課金遊戲
166,2017年9月18日,1,無聊又爛  伺服器穩定性差
167,2017年9月23日,1,那麼難操作 常常失靈 嘖
168,2017年9月21日,5,兒時回憶 百玩不膩
169,2017年11月2日,1,如果抽武器箱時如果先抽第二個抽到副武器，還說要按主武器怎麼辦？？？
170,2017年9月28日,1,沒花錢根本玩不下去 …傻眼
171,2017年9月28日,1,一直閃退  怎麼玩
172,2017年9月29日,2,為何更新後一直累格
173,2017年9月30日,3,換手機，所有記錄不能帶過新手機，怎樣玩
174,2017年9月30日,3,搖捍卡住了了不能玩為什麼
175,2017年10月1日,3,不要相信幾率不然你會流淚
176,2017年10月2日,4,42等的寵物呢？ 我都42等了怎麼還沒有
177,2017年10月7日,4,遊戲點卡要怎麼儲
178,2017年10月7日,1,為何我邦訂不了FB
179,2017年10月8日,1,那麼累格 氣死了
180,2017年10月14日,3,瑩幕變黑無法玩
181,2017年10月15日,1,三星下載來玩只有到17伺服器？
182,2017年10月9日,4,體力部分，建議增設顯多久時間恢復多少體力。 背包部分，建議增設排序類別，找裝很累欸。 闖關部分，建議增設邀請好友一同作戰，增加樂趣。 好友部分，建議增設寄信功能，不然注意到是否有人私訊。 對戰部分 1.戰力分配有很大的問題，有時候根本就是進場被虐而已。((尤其是垮服站的時候!!!))  還有最重要的修復LAG問題，常常人物都會順移，根本無法好好對戰。
