,Date,Score,reviews
139,2018年6月29日,1,爛儲值越多角色和裝備越好城堡建築等級越高
140,2018年7月17日,5,根本停不下来，要是能够多给玩家点福利就好了！
141,2018年6月29日,5,非常給力的一款遊戲，希望在遊戲裡可以和朋友一起奮鬥
142,2018年6月29日,5,"間單上手，卻好玩的遊戲必須支持, 希望能壹直更新下去"
143,2018年7月12日,1,看到全部5星的都是刷帳號的，內容幾乎都一樣，而且回覆的都沒什麼內容
144,2018年7月18日,5,同事推薦的，下載試用後證明真的是壹款難得的好遊戲，值得推薦！
145,2018年6月28日,5,感覺之後通勤都可以玩這款就好
146,2018年6月28日,5,不用花太多時間又好玩的手遊
147,2018年6月29日,5,很喜歡的遊戲，工作無聊時都玩它，妳還在等什麽，心動不如行動！
148,2018年2月2日,5,我覺得可以改成以二戰為主題的遊戲
149,2018年7月17日,5,这游戏不氪金就能玩蠻久的
150,2018年7月18日,5,目前跟著任務走就覺得很好玩了贊一個
151,2018年7月9日,1,看到一堆奇怪評論給五星就想幫忙給一星了
152,2018年7月18日,5,我覺得設計的很好，可以一直玩不會有閒著的時候
153,2018年6月28日,5,戰鬥有點像全軍破敵的方式...還有種族選擇...每個種族都有不同的兵種種特性～⋯xD
154,2018年6月28日,5,这个版本是我见过的最用心制作的，没有之一
155,2018年6月29日,5,這款遊戲畫面精美獨特，英雄形象做的十分還原
156,2018年6月29日,5,題材上有自己的特點，玩法融臺了好幾個遊戲的特點
157,2018年6月28日,5,真的蠻好玩的。希望打點廣告讓更多人加入
158,2018年6月29日,5,遊戲不錯玩，但是課金也抽不到橙色武將!
159,2018年6月29日,5,真的很喜歡這個遊戲，大家快一起加入來玩
160,2018年6月29日,5,這遊戲真的玩法新穎，感覺好棒！大家可以來試試看
161,2018年6月29日,5,遊戲界面壹流，是近年來少見的精品
162,2018年6月29日,5,雖然橘色武將很難拿到 可是還是不錯玩！
163,2018年6月29日,5,很少玩手遊，但這款打發一下時間還OK
164,2018年6月28日,5,"遊戲挺好的，繼續努力,朋友推薦的，平時不怎麽玩遊戲的。畫質也挺不錯的"
165,2018年6月29日,5,賴群好多人都在玩..就跟著來嘍
166,2018年6月29日,5,沒玩過這種類型的 不過這個我很喜歡
167,2018年6月29日,5,強力推薦是我玩過最棒的策略遊戲
168,2018年6月29日,5,整體玩起來還不錯，抽到好武將機率也不低
169,2018年6月29日,5,戲制作太精良了哈哈 玩起來特別上癮
170,2018年6月29日,5,感覺每天都可以玩個2小時的
171,2018年6月29日,5,这个游戏可以说是我最喜欢的了
172,2018年6月29日,5,遊戲畫面整體還滿舒服 真的還滿難得的
173,2018年6月29日,5,這款遊戲畫面精美獨特，英雄形象湊合吧
174,2018年6月29日,5,這遊戲玩法新穎，感覺好棒！大家可以來試試看！
175,2018年6月29日,5,建議可以新增自動重新連線的功能
176,2018年6月29日,5,覺得好玩，只是連線品質要在好一點喔
177,2018年6月29日,5,能不能加入一些北欧神话英雄之類的
178,2018年6月28日,5,好久沒玩到這樣有趣的遊戲了加油喔！
179,2018年6月28日,5,整體玩起來不錯 比以前玩過的都好
180,2018年6月28日,5,還滿平民 不用儲也能練上去
181,2018年6月28日,5,有趣不錯玩 非常容易上手的手遊
182,2018年7月17日,5,這遊戲真的很經典，感覺好棒！大家可以來試試看
183,2018年7月18日,5,強烈推薦這款吃雞性質的策略手遊，玩法新穎
184,2018年7月17日,5,最开始的时候，这游戏的可玩性是很高的，没有卡等压制（
185,2018年7月17日,5,可以看到開發者的誠意。相信會越來越好的
186,2018年7月18日,5,体验非常有意思、值得一玩的游、很多人一起玩就有意义
187,2018年7月18日,5,整體玩起來可以 比以前玩過的都好
188,2018年7月18日,5,不玩妳就後悔了來了就不想換了
189,2018年7月17日,5,這是一款非常不錯的遊戲，武將眾多，畫面優美，是一款良心製作，贊一個！
190,2018年7月18日,5,就是一款能玩很久的遊戲XDXD
191,2018年7月18日,5,這遊戲非常好玩適合朋友一起玩
192,2018年7月18日,5,應該大幅降低綠藍將升星消耗
193,2018年6月29日,5,畫風還有順暢度不輸其他遊戲
194,2018年6月29日,5,遊戲流暢度OK 是其他款所沒有的
195,2018年6月29日,5,剛接觸還不ㄓ要啥建議
196,2018年6月29日,5,還以為會很吃效能 結果不會
197,2018年6月29日,5,為了玩得更順暢 我決定換手機了!
198,2018年6月28日,5,流暢度OK 是其他款所沒有的
199,2018年2月2日,5,以後更新希望可以快一點
200,2018年6月29日,5,好的沒話說~ 朋友們也都在玩這款
201,2018年6月29日,5,不錯玩，武將組合再多點更好
202,2018年6月29日,5,畫面清晰，玩法新穎，符合玩家的需求，值得推薦
203,2018年6月29日,5,加油，望能好好營運吸引更多人玩，再下十年
204,2018年6月29日,5,這款手遊非常好玩、排兵佈陣費腦，有玩的樂趣～⋯xD
205,2018年6月29日,5,不錯玩喔請繼續加油！
206,2018年6月29日,5,這個遊戲福利好，送的東西多，玩起來非常爽
207,2018年6月29日,5,戰鬥畫面可以多點創意喔！ 遊戲不錯😄
208,2018年6月29日,5,感受到不壹樣玩法
209,2018年6月29日,5,這款真的值得大家一玩
210,2018年6月29日,5,"內容豐富,休閒玩玩打發時間還不錯,上班也會偷玩"
