,Date,Score,reviews
167,2017年4月29日,5,這個遊戲 真的不錯玩 角色滿新鮮的
168,2017年5月3日,1,超級爛遊戲玩沒一小時狂維修。你不會又說被攻擊了吧？
169,2017年5月7日,3,雖然有OPPO r9s發出惡意軟體 但還是想玩玩看 希望手機會無大礙
170,2017年5月3日,5,工作人員請加油 希望每次維修能達到最好 這款遊戲真的很好玩 前提是不要增加項目 要以穩定順暢為目標 不然玩家流失太快 附加項目過多導致營運系統無法順暢的話 那多浪費 加油加油喔
171,2017年5月7日,1,爛遊戲，會隨便把亮度調到最高，半小時前註冊登錄半小時後不能登錄遊戲畫面很當很卡，如果遊戲沒有做好就不要放到商店供人下載後一肚子氣
172,2017年5月10日,1,為什麼你們遊戲會被掃毒程式認定為内含木馬程式，且進入遊戲也有當机情形出現！
173,2017年4月30日,2,掛秘境六小時，醒來後什麽都没有，秘境是有什麽用？
174,2017年5月6日,1,太爛了吧 要試玩 等更新後 連人物都還沒看到影子就伺服器中斷 等一下後顯示網路超時？ 連試都不想試玩了🙄
175,2017年5月6日,1,搞什麼鬼，為什麼一直超時，剛登出沒多久我就再也登不進去了
176,2017年5月3日,3,怎麼這次維修後一直出問題 還說我網路有問題 我網路滿格沒問題阿 為什麼說網路有問題而且登不進去。。。
177,2017年4月29日,5,畫面流暢，畫風精細，配音驚嘆，好玩的手游在這裡喲，快來雙子伺服器找我玩吧，我是流浪小兵♡♡♡
178,2017年5月6日,1,到底是有沒有再處理連線的問題 一直在超時連線是超時什麼
179,2017年4月29日,2,前面玩還可以，直到接第一次領主任務時，整個大崩潰，清點物資一直閃退閃退，遊戲從開三次了還是一樣，太失望太爛
180,2017年5月2日,1,官方才開三個司服而已我要上線就一直忙碌中擠不上去..   上去了又一直跑不動瘋狂閃退.. 這樣怎麼玩！（吐血）
181,2017年5月3日,1,我是用FB登錄帳號遊戲，為什麼會發生已登錄後沒進遊戲，在按一次就變成是錯誤。 重新開啟後也是一樣的情形。
182,2017年5月5日,1,"家族系統無法踢出成員 會顯示error code 500,反映很多次了，客服就是答非所問。"
183,2017年5月2日,2,說到5/3六點都能換勞動節活動，可是從5/3 0點多就一直維修到半夜4點多才能進去，然後05:00又開始維修，還公告勞動節活動下架！明明就是自己一直維修，讓我們無法換到，卻還自己下架活動！好爛，這樣不該補償玩家嗎？
184,2017年5月2日,2,重登之後一直登不進遊戲！一直都在維修什麼呀？沒有改善就算了，還變更爛！錢也付了遊戲不能登是怎樣呀！
185,2017年4月29日,5,遊戲畫質非常棒 技能畫面華麗 玩起來也很流暢
186,2017年5月3日,1,遊戲本身不錯，可惜一天幾次網路重連，無數次閃退，沒準備好不要放上來！
187,2017年5月6日,1,你們不支援oppo嗎？使用oppo r9你們遊戲被測到有木馬病毒欸。 而且自從下載後手機真的很蕩！
188,2017年4月30日,5,載好了不能玩一直說要關閉什麼畫面全部關閉還是不能玩
189,2017年5月4日,1,只能給一星了，枉費封測想說有問題維修正常，看開測能不能正常點，結果....害我約了一堆會花錢的朋友，整個被罵慘。伺服器一下子開太多登陸器無法承受就說，什麼都推給駭客，又不是很熱門的遊戲，駭客會接二連三攻擊騙笑欸。
190,2017年5月11日,1,點擊安裝試玩後出現連線錯誤-997。 知道的人就會知道我在說什麼
191,2017年5月3日,1,已經移除又下載很多次，到底哪時才維修好?   這樣要怎麼登入?
192,2017年5月3日,3,一直沒辦法連線 登入超時 進去了還是無法進入遊戲
193,2017年5月18日,1,跨服活動 對晚開服的都只能乖乖被壓這打 一點都不平衡
194,2017年5月5日,5,很好玩是很玩 但一直被攻擊 Line好像也沒人在管理，希望能在多加強。
195,2017年5月7日,2,遊戲開啟沒多久一直閃退，打到一半也閃退，希望能盡快處理遊戲問題
196,2017年5月7日,2,一直連線超時，向工作人員詢問時也不理人！
197,2017年5月1日,5,玩起來算蠻流暢的，技能欄設計像懸浮球也不錯，很像正在滑手機，+u +u
198,2017年5月5日,1,一直登不進去，明明網路滿格卻說連結超時，重新安裝也是一樣登不進去
199,2017年5月17日,1,史詩碎片不見 也沒收到拍賣場的收件  建單多天未回覆…   建單還是被略過 過了10幾天 沒消沒息 這就是處理建單的人員啊…… 原來處理態度都這樣啊……
200,2017年4月29日,2,權限設定不會用一直沒辦法進
201,2017年4月30日,5,真的不錯玩唷
202,2017年5月1日,3,過畫面直閃退 搞毛
203,2017年4月29日,1,下載兩次，都說是惡意程式
204,2017年4月29日,5,儲值的方式只有信用卡或電話費用嗎？！ 有別的方式嘛？！
205,2017年4月30日,4,還不錯玩 可以打發時間
206,2017年5月4日,1,千萬別儲值，抽禮包跟寫內容差很多，內容只是有（機會），一抽一百鑽都送垃圾，月卡更廢一天1000，一個強石或翅膀就60，強化一次都要40-50，還是加10%機率，升一級要幾百顆，vip更廢寫送寶箱儲下去寶箱還是要花鑽才會給你，東西超級貴用也沒升多少，無敵坑洞，花半毛你就豬了
207,2017年5月1日,1,Acer gt810平板無法玩
208,2017年5月3日,5,持續努力 希望能更好。
209,2017年5月3日,1,都不能玩啊！伺服器連不上
210,2017年5月3日,1,為什麼我一個帳號能玩，另一個帳號卻進不去
211,2017年4月29日,5,這款遊戲很好玩 又可以跟玩家互動這樣才不會很無聊(=^･ｪ･^=)
212,2017年5月4日,1,爛！大家不要玩囉～準備邁向第三天修不好，總是只會說被駭客攻擊.到頭來我看是你們工程師沒有經驗應付不了吧？ 給的補賞真的爛！評價一顆心 恭喜你們貴公司開服不到幾天準備大退潮 損失一票玩家 大家快申請退費吧
213,2017年5月11日,1,點擊安裝試玩後出現連線錯誤-997。 知道的人就會知道我在說什麼
214,2017年5月6日,3,還可以啦～只是常常會頓頓的
215,2017年5月1日,5,玩起來挺順的畫風不錯
216,2017年5月6日,5,遊戲很好玩非常讚大推這款遊戲
217,2017年5月1日,5,不錯玩畫面 角色技能都很流暢推薦來玩玩
218,2017年5月4日,2,是好玩但換環境那個水花讓人頭暈呢？可以改善嗎？
219,2017年5月8日,1,我安裝完會顯示惡意軟體，不知道是不是有病毒！
220,2017年5月6日,1,網路一直超時是怎麼回事
221,2017年5月3日,1,咩意思一下載，完入遊戲你話更新……
222,2017年4月29日,5,有趣 有團隊合作模式 適合打發時間喔！
223,2017年5月1日,5,好遊戲不玩會後悔喔
224,2017年5月8日,5,太會維修了  希望有固定的維修日
225,2017年5月1日,5,很好玩喔 一起來吧
226,2017年4月30日,5,遊戲超好玩～第一個喜歡的遊戲！畫面精緻喔！
227,2017年5月1日,5,不錯玩的遊戲 很流暢！！
228,2017年4月30日,5,遊戲畫面精美 技能華麗
229,2017年4月29日,4,很可愛的一款遊戲，操作介面也很簡單，好玩~
230,2017年5月8日,1,接領主任務就閃退之後登入就卡80%
231,2017年5月7日,4,畫面精緻，多送東西就太棒了
232,2017年5月1日,5,畫風很漂亮 也很好玩 推薦的遊戲
233,2017年5月15日,3,希望有好友可以互相送禮裝備等功能
234,2017年5月6日,3,目前還不錯 職業多一點給滿星
235,2017年5月8日,5,讚啦，畫面漂亮，很耐玩的一款遊戲
236,2017年4月29日,5,有類似元氣官網裡面的遊戲，很好玩
